Timestamp,Gender (feel free to use other to be more specific/this is clearly not an exhaustive list),Ethnicity (feel free to use other to be more specific/this is clearly not an exhaustive list),Sexual Preference (feel free to use other to be more specific/this is clearly not an exhaustive list),,,,,,,,
12/13/2022 17:31:25,Male,Prefer not to say,Homosexual,2,2,1,1,2,1,1,1
12/13/2022 18:06:22,"Female, Nonbinary",Asian,"Bisexual, Pansexual",1,5,5,7,3,4,7,6
12/13/2022 18:39:32,Female,Asian,Bisexual,4,4,5,3,3,5,3,5
12/13/2022 20:28:15,Nonbinary,Hispanic,Bisexual,5,3,5,5,4,3,1,6
12/13/2022 21:03:35,Male,Asian,Homosexual,4,1,1,1,5,5,3,1
12/13/2022 21:29:31,Nonbinary,"White, Black, Hispanic","Bisexual, Pansexual",5,5,4,5,6,6,6,7
12/13/2022 21:59:09,Female,"White, Hispanic",Heterosexual,4,5,6,5,6,5,3,7
12/13/2022 23:30:36,Male,Asian,Heterosexual,5,5,6,5,4,4,3,6
12/14/2022 0:44:37,Female,White,Heterosexual,4,6,4,5,3,4,6,6
12/14/2022 0:44:47,"Nonbinary, genderfucked",White,"Homosexual, lesbian <3 ",1,7,5,3,3,3,5,7
12/14/2022 5:01:40,Female,Asian,"Asexual, Aromantic",3,5,5,6,4,4,5,6
12/14/2022 22:36:19,Male,Asian,Heterosexual,5,5,6,4,4,4,3,5
12/15/2022 0:30:36,Male,White,Heterosexual,5,6,6,5,5,6,5,6
